comparison,table,metric,population,dataset_id,lhs_mean,rhs_mean,difference,status,n_batches_total,n_batches_expected,n_batches_valid,batch_coverage,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,n_lhs_seeds_paired,n_rhs_seeds_paired,valid_batches,reason
solar30_minus_sclsc30,E1,within_label_silhouette__donor,query,lung_atlas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_sclsc30,E1,within_label_silhouette__donor,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__donor,reference,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__donor,reference,lung_atlas,-0.1007799409874614,-0.21997419211641853,0.11919425112895711,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,within_label_silhouette__donor,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,joint,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,joint,lung_atlas,0.22893278523133717,0.23143882259103588,-0.0025060373596987227,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,query,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,query,lung_atlas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,reference,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,reference,lung_atlas,0.24346395722739675,0.26134933403507032,-0.01788537680767362,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,within_label_silhouette__patientGroup,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,joint,immune_cell_human,-0.0023166942194787002,-0.011168564922315008,0.0088518707028363078,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,query,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,reference,immune_cell_human,-0.0077384331760547006,0.0048193199579242207,-0.012557753133978921,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__sample_ID,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__study,joint,immune_cell_human,-0.0023166942194787002,-0.011168564922315008,0.0088518707028363078,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,within_label_silhouette__study,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__study,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__study,query,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_sclsc30,E1,within_label_silhouette__study,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__study,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__study,reference,immune_cell_human,-0.0077384331760547006,0.0048193199579242207,-0.012557753133978921,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,within_label_silhouette__study,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,within_label_silhouette__study,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_solar128,E2,ARI_cluster/label,joint,immune_cell_human,0.40029468682889319,0.37131669908309473,0.028977987745798461,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,ARI_cluster/label,joint,lung_atlas,0.53766903309493108,0.50313541618637247,0.034533616908558662,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,ARI_cluster/label,joint,pancreas,0.38359361983658641,0.33888393335197708,0.044709686484609323,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,ASW_label,joint,immune_cell_human,0.84752080440521238,0.84236515760421737,0.005155646800994858,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,ASW_label,joint,lung_atlas,0.85256616473197944,0.85022268096605946,0.0023434837659200105,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,ASW_label,joint,pancreas,0.91876210769017541,0.91434710224469506,0.0044150054454803467,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,ASW_label/batch,joint,immune_cell_human,0.84153891722595497,0.84475139545494626,-0.0032124782289913258,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,ASW_label/batch,joint,lung_atlas,0.81052917556569304,0.81860272704641002,-0.0080735514807170894,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,ASW_label/batch,joint,pancreas,0.85545589576234293,0.86303309551240159,-0.0075771997500586235,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,NMI_cluster/label,joint,immune_cell_human,0.76335474534521763,0.74775438222674195,0.015600363118475458,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,NMI_cluster/label,joint,lung_atlas,0.81254253508115071,0.79920980367487326,0.013332731406277479,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,NMI_cluster/label,joint,pancreas,0.74612843161769116,0.72709101260456721,0.019037419013123908,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,PCR_batch,joint,immune_cell_human,0.72833525402460009,0.72039673862965825,0.0079385153949418728,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,PCR_batch,joint,lung_atlas,0.67503524942497883,0.66818343646327705,0.0068518129617018237,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,PCR_batch,joint,pancreas,0.92699389365338103,0.92583248814281782,0.001161405510563096,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,balanced_accuracy,query,immune_cell_human,0.79721164984398374,0.80213974591827419,-0.0049280960742906403,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,balanced_accuracy,query,lung_atlas,0.87093055582434264,0.87442435271465568,-0.00349379689031315,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,balanced_accuracy,query,pancreas,0.8439728568312771,0.83680819756306268,0.0071646592682144501,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,batchASW,joint,immune_cell_human,0.84153891722595497,0.84475139545494626,-0.0032124782289913258,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,batchASW,joint,lung_atlas,0.81052917556569304,0.81860272704641002,-0.0080735514807170894,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,batchASW,joint,pancreas,0.85545589576234293,0.86303309551240159,-0.0075771997500586235,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,cLISI,joint,immune_cell_human,0.99999999999999967,0.99999999999999967,0,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,cLISI,joint,lung_atlas,0.99999999999999967,0.99999999999999967,3.7007434154171883e-17,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,cLISI,joint,pancreas,1,1,7.4014868308343765e-17,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,cell_cycle_conservation,joint,immune_cell_human,0.56078310293844591,0.57320299488718873,-0.012419891948742897,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,cell_cycle_conservation,joint,lung_atlas,0.70518604965888887,0.72565319861179656,-0.02046714895290765,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,cell_cycle_conservation,joint,pancreas,0.31496790603040437,0.31730710353133268,-0.0023391975009283139,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,graph_conn,joint,immune_cell_human,0.98371379328370079,0.98672733367352183,-0.0030135403898211197,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,graph_conn,joint,lung_atlas,0.77591404796321151,0.77597160737668081,-5.7559413469410181e-05,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,graph_conn,joint,pancreas,0.91490210726008281,0.88561713356704097,0.029284973693041876,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,hvg_overlap,joint,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
solar30_minus_solar128,E2,hvg_overlap,joint,lung_atlas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
solar30_minus_solar128,E2,hvg_overlap,joint,pancreas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
solar30_minus_solar128,E2,iLISI,joint,immune_cell_human,1.7045381180010579,1.3949616414490933,0.30957647655196446,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,iLISI,joint,lung_atlas,1.350112721331963,1.0692797330650146,0.28083298826694847,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,iLISI,joint,pancreas,2.1642587349331399,1.3384890948567454,0.82576964007639475,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,isolated_label_F1,joint,immune_cell_human,0.92306670930658419,0.89485090977408477,0.028215799532499603,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,isolated_label_F1,joint,lung_atlas,0.93112892537796343,0.92294341860245999,0.0081855067755034119,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,isolated_label_F1,joint,pancreas,0.2338594185002659,0.22491866000435781,0.0089407584959080768,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,isolated_label_silhouette,joint,immune_cell_human,0.49309893511235714,0.49309893511235714,0,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,isolated_label_silhouette,joint,lung_atlas,0.5135470861569047,0.5135470861569047,0,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,isolated_label_silhouette,joint,pancreas,0.49594214993218583,0.49594214993218583,0,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,kBET,joint,immune_cell_human,0.036506553037061525,0.031221230971706926,0.0052853220653545962,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,kBET,joint,lung_atlas,0.011387456355103534,0.010960915659434868,0.00042654069566866573,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,kBET,joint,pancreas,0.0041442095696027602,0.0058953024678214403,-0.0017510928982186803,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,labelASW,joint,immune_cell_human,0.84752080440521238,0.84236515760421737,0.005155646800994858,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,labelASW,joint,lung_atlas,0.85256616473197944,0.85022268096605946,0.0023434837659200105,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,labelASW,joint,pancreas,0.91876210769017541,0.91434710224469506,0.0044150054454803467,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,macro_f1,query,immune_cell_human,0.76221344151175974,0.76837928934885669,-0.0061658478370969121,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,macro_f1,query,lung_atlas,0.8327549867494467,0.83941299642860712,-0.0066580096791604522,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,macro_f1,query,pancreas,0.83791251957094071,0.83169762708493289,0.006214892486007928,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_solar128,E2,pseudotime_smoothness,joint,immune_cell_human,0.86099927373630347,0.87282526164321672,-0.011825987906913396,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,pseudotime_smoothness,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,pseudotime_smoothness,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,pseudotime_smoothness,query,immune_cell_human,0.9467399622971765,0.94900647431451435,-0.0022665120173378517,computed,3,3,1,0.33333333333333331,15,15,5,5,5,5,immune_cell_human/Oetjen_A,unpaired_na: lhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15); rhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15)
solar30_minus_solar128,E2,pseudotime_smoothness,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,pseudotime_smoothness,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,pseudotime_smoothness,reference,immune_cell_human,0.83743470588726898,0.85176310769155494,-0.014328401804286073,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,pseudotime_smoothness,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,pseudotime_smoothness,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,trajectory,joint,immune_cell_human,0.65404388445120454,0.62306401865090622,0.030979865800298361,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,trajectory,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
solar30_minus_solar128,E2,trajectory,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
solar30_minus_solar128,E2,trustworthiness,joint,immune_cell_human,0.8953250210993996,0.91825133629530475,-0.022926315195905267,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,trustworthiness,joint,lung_atlas,0.92950819028498122,0.94677229193389467,-0.017264101648913455,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,trustworthiness,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_solar128,E2,trustworthiness,query,immune_cell_human,0.94306117596544714,0.94760155464416351,-0.0045403786787164835,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,trustworthiness,query,lung_atlas,0.929557064889309,0.93348290722864891,-0.0039258423393397912,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,trustworthiness,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_solar128,E2,trustworthiness,reference,immune_cell_human,0.8864206283345416,0.91122127501099881,-0.024800646676457278,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_solar128,E2,trustworthiness,reference,lung_atlas,0.92751360437231611,0.94483052119544675,-0.017316916823130524,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_solar128,E2,trustworthiness,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
