method,dimension,dataset_id,heldout_batch,metric,population,mean,sd,sd_status,n_seeds_expected,n_seeds_present,n_seeds_finite,n_seeds_comparable,numeric_seed_coverage,seed_coverage,source_statuses,status,reason,run_ids,block
solar_orthogonal,128,pancreas,fluidigmc1,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,original
solar_orthogonal,128,pancreas,inDrop2,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,original
solar_orthogonal,128,pancreas,inDrop3,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,original
solar_orthogonal,128,immune_cell_human,10X,pseudotime_smoothness,reference,0.87973125750426728,0.0024873524792208331,computed,5,5,5,5,1,1,computed,computed,computed: Original NaN-excluded annotated-cell population (2629/22779 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,original
solar_orthogonal,128,immune_cell_human,Oetjen_A,pseudotime_smoothness,reference,0.80277598385605964,0.011469552402591636,computed,5,5,5,5,1,1,computed,computed,computed: Original NaN-excluded annotated-cell population (2032/30920 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,original
solar_orthogonal,128,immune_cell_human,Villani,pseudotime_smoothness,reference,0.87278208171433813,0.0033233665655329398,computed,5,5,5,5,1,1,computed,computed,computed: Original NaN-excluded annotated-cell population (2629/32484 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,original
solar_orthogonal,128,lung_atlas,3,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,original
solar_orthogonal,128,lung_atlas,4,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,original
solar_orthogonal,128,lung_atlas,B1,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,original
solar_orthogonal,128,pancreas,fluidigmc1,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,original
solar_orthogonal,128,pancreas,inDrop2,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,original
solar_orthogonal,128,pancreas,inDrop3,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,original
solar_orthogonal,128,immune_cell_human,10X,trajectory,joint,0.72893136507968515,0.16502052223446254,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,original
solar_orthogonal,128,immune_cell_human,Oetjen_A,trajectory,joint,0.54671000297063643,0.29530153328149256,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,original
solar_orthogonal,128,immune_cell_human,Villani,trajectory,joint,0.59355068790239707,0.14646719645766734,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,original
solar_orthogonal,128,lung_atlas,3,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,original
solar_orthogonal,128,lung_atlas,4,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,original
solar_orthogonal,128,lung_atlas,B1,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,original
solar_orthogonal,128,pancreas,fluidigmc1,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,original
solar_orthogonal,128,pancreas,inDrop2,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,original
solar_orthogonal,128,pancreas,inDrop3,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,original
solar_orthogonal,128,immune_cell_human,10X,trustworthiness,joint,0.93349340620526833,0.002070278126329283,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,original
solar_orthogonal,128,immune_cell_human,Oetjen_A,trustworthiness,joint,0.91145821054784082,0.0041488982934874104,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,original
solar_orthogonal,128,immune_cell_human,Villani,trustworthiness,joint,0.90980239213280534,0.0044054549558699974,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,original
solar_orthogonal,128,lung_atlas,3,trustworthiness,joint,0.94349466027178264,0.0032030704052436751,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,original
solar_orthogonal,128,lung_atlas,4,trustworthiness,joint,0.94810111427137345,0.0032506668777742211,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,original
solar_orthogonal,128,lung_atlas,B1,trustworthiness,joint,0.94872110125852804,0.0018648958096176347,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,original
solar_orthogonal,128,pancreas,fluidigmc1,trustworthiness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,original
solar_orthogonal,128,pancreas,inDrop2,trustworthiness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,original
solar_orthogonal,128,pancreas,inDrop3,trustworthiness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,original
solar_orthogonal,128,immune_cell_human,10X,trustworthiness,query,0.95079586191511889,0.001225744408959233,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,original
solar_orthogonal,128,immune_cell_human,Oetjen_A,trustworthiness,query,0.95693296949861695,0.00059143256149146175,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,original
solar_orthogonal,128,immune_cell_human,Villani,trustworthiness,query,0.93507583251875492,0.0014879922248744583,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,original
solar_orthogonal,128,lung_atlas,3,trustworthiness,query,0.94522333652174206,0.0016519859288843823,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,original
solar_orthogonal,128,lung_atlas,4,trustworthiness,query,0.92578382249911539,0.0025047527999013997,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,original
solar_orthogonal,128,lung_atlas,B1,trustworthiness,query,0.92944156266508915,0.003280466244940989,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,original
solar_orthogonal,128,pancreas,fluidigmc1,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,original
solar_orthogonal,128,pancreas,inDrop2,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,original
solar_orthogonal,128,pancreas,inDrop3,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,original
solar_orthogonal,128,immune_cell_human,10X,trustworthiness,reference,0.91280646961500567,0.0015507756572840318,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,original
solar_orthogonal,128,immune_cell_human,Oetjen_A,trustworthiness,reference,0.91195061290502477,0.0045735112515247166,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,original
solar_orthogonal,128,immune_cell_human,Villani,trustworthiness,reference,0.90890674251296633,0.0049663802929321285,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,original
solar_orthogonal,128,lung_atlas,3,trustworthiness,reference,0.94119269272953721,0.0036399506563064474,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,original
solar_orthogonal,128,lung_atlas,4,trustworthiness,reference,0.94569959065305886,0.0033414898888117816,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,original
solar_orthogonal,128,lung_atlas,B1,trustworthiness,reference,0.94759928020374384,0.0019558721848760593,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,original
solar_orthogonal,128,pancreas,fluidigmc1,trustworthiness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,original
solar_orthogonal,128,pancreas,inDrop2,trustworthiness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,original
solar_orthogonal,128,pancreas,inDrop3,trustworthiness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,original
solar_orthogonal,128,immune_cell_human,10X,within_label_silhouette__donor,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,original
solar_orthogonal,128,immune_cell_human,Oetjen_A,within_label_silhouette__donor,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,original
solar_orthogonal,128,immune_cell_human,Villani,within_label_silhouette__donor,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,original
solar_orthogonal,128,lung_atlas,3,within_label_silhouette__donor,joint,-0.093576160172412604,0.0080977385888719704,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,original
solar_orthogonal,128,lung_atlas,4,within_label_silhouette__donor,joint,-0.099320232565704006,0.006555741433581258,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,original
solar_orthogonal,128,lung_atlas,B1,within_label_silhouette__donor,joint,-0.093536128388774162,0.007451450553921767,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,original
