dataset_id,heldout_batch,metric,population,repeated_mean,repeated_sd,repeated_sd_status,repeated_n_seeds_expected,repeated_n_seeds_present,repeated_n_seeds_finite,repeated_n_seeds_comparable,repeated_numeric_seed_coverage,repeated_seed_coverage,repeated_source_statuses,repeated_status,repeated_reason,repeated_run_ids,unique_mean,unique_sd,unique_sd_status,unique_n_seeds_expected,unique_n_seeds_present,unique_n_seeds_finite,unique_n_seeds_comparable,unique_numeric_seed_coverage,unique_seed_coverage,unique_source_statuses,unique_status,unique_reason,unique_run_ids,none_mean,none_sd,none_sd_status,none_n_seeds_expected,none_n_seeds_present,none_n_seeds_finite,none_n_seeds_comparable,none_numeric_seed_coverage,none_seed_coverage,none_source_statuses,none_status,none_reason,none_run_ids,repeated_minus_none_difference,repeated_minus_none_valid_batch,repeated_minus_none_status,repeated_minus_none_reason,repeated_minus_unique_difference,repeated_minus_unique_valid_batch,repeated_minus_unique_status,repeated_minus_unique_reason,dimension
lung_atlas,B1,hvg_overlap,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),128
pancreas,fluidigmc1,hvg_overlap,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_none__d128__pancreas__fluidigmc1__s40|historical__solar_none__d128__pancreas__fluidigmc1__s41|historical__solar_none__d128__pancreas__fluidigmc1__s42|historical__solar_none__d128__pancreas__fluidigmc1__s43|historical__solar_none__d128__pancreas__fluidigmc1__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),128
pancreas,inDrop2,hvg_overlap,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),128
pancreas,inDrop3,hvg_overlap,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.,historical__solar_none__d128__pancreas__inDrop3__s40|historical__solar_none__d128__pancreas__inDrop3__s41|historical__solar_none__d128__pancreas__inDrop3__s42|historical__solar_none__d128__pancreas__inDrop3__s43|historical__solar_none__d128__pancreas__inDrop3__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),NA,False,unpaired_na,lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),128
immune_cell_human,10X,iLISI,joint,1.2818353505205655,0.069573587944345844,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,0.98022283328750248,0.035410031060757755,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s44,1.036417506559111,0.0139523740494179,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__10X__s40|historical__solar_none__d128__immune_cell_human__10X__s41|historical__solar_none__d128__immune_cell_human__10X__s42|historical__solar_none__d128__immune_cell_human__10X__s43|historical__solar_none__d128__immune_cell_human__10X__s44,0.2454178439614545,True,computed,,0.30161251723306304,True,computed,,128
immune_cell_human,Oetjen_A,iLISI,joint,1.4218334350829889,0.067489662809688322,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,1.088946135195775,0.0062602657318785795,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,1.1579627541940745,0.037105385112297586,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,0.26387068088891441,True,computed,,0.33288729988721388,True,computed,,128
immune_cell_human,Villani,iLISI,joint,1.4812161387437262,0.065576371682695589,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,1.0992190532140498,0.034685725105146725,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s44,1.1591425691455979,0.020282884082055488,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__immune_cell_human__Villani__s40|historical__solar_none__d128__immune_cell_human__Villani__s41|historical__solar_none__d128__immune_cell_human__Villani__s42|historical__solar_none__d128__immune_cell_human__Villani__s43|historical__solar_none__d128__immune_cell_human__Villani__s44,0.32207356959812827,True,computed,,0.38199708552967637,True,computed,,128
lung_atlas,3,iLISI,joint,1.0923083822224964,0.037151121500618743,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,0.7827761155021945,0.025532513646663084,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__3__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s44,0.81389245426178858,0.030485411583472309,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__3__s40|historical__solar_none__d128__lung_atlas__3__s41|historical__solar_none__d128__lung_atlas__3__s42|historical__solar_none__d128__lung_atlas__3__s43|historical__solar_none__d128__lung_atlas__3__s44,0.2784159279607078,True,computed,,0.30953226672030187,True,computed,,128
lung_atlas,4,iLISI,joint,1.0925086549921281,0.055634910715037948,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,0.8595472982988287,0.027520626460373392,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__4__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s44,0.90827609268736609,0.026929874332706799,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__4__s40|historical__solar_none__d128__lung_atlas__4__s41|historical__solar_none__d128__lung_atlas__4__s42|historical__solar_none__d128__lung_atlas__4__s43|historical__solar_none__d128__lung_atlas__4__s44,0.18423256230476204,True,computed,,0.23296135669329943,True,computed,,128
lung_atlas,B1,iLISI,joint,1.0230221619804187,0.049691050422478053,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,0.7214383780446576,0.03614215712617868,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,0.75463373457478222,0.039713502195224515,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,0.26838842740563651,True,computed,,0.30158378393576113,True,computed,,128
pancreas,fluidigmc1,iLISI,joint,1.4243451071664683,0.10066749530294007,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,0.67604627555924512,0.070584956082751824,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s44,0.68296525730323554,0.0655035600635855,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__fluidigmc1__s40|historical__solar_none__d128__pancreas__fluidigmc1__s41|historical__solar_none__d128__pancreas__fluidigmc1__s42|historical__solar_none__d128__pancreas__fluidigmc1__s43|historical__solar_none__d128__pancreas__fluidigmc1__s44,0.7413798498632328,True,computed,,0.74829883160722321,True,computed,,128
pancreas,inDrop2,iLISI,joint,1.3045054643701781,0.080347069504972793,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,0.66232557659730973,0.058056613608940613,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,0.72200055198418212,0.097286777573078714,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,0.582504912385996,True,computed,,0.64217988777286839,True,computed,,128
